id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
161128,3423576,1779111513018,-2.81,8.12,3.22,-4.1875,-0.0625,1.0,-0.4414673,-0.11785889,-0.5661621,-0.6860962,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161130,3423592,1779111513047,-2.97,8.2,3.42,-3.1875,1.4375,0.375,-0.4413452,-0.11743164,-0.5656738,-0.6865845,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161133,3423614,1779111513077,-3.13,8.11,3.57,-2.3125,0.4375,0.125,-0.44158936,-0.1171875,-0.5649414,-0.6871338,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161134,3423631,1779111513078,-3.08,8.16,3.65,-0.8125,-0.75,-0.125,-0.4418335,-0.117126465,-0.5640869,-0.6876221,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161136,3423651,1779111513107,-2.94,8.15,3.5,-0.1875,-0.5,-0.4375,-0.4418335,-0.117004395,-0.56359863,-0.6880493,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161139,3423673,1779111513137,-3.04,8.34,3.64,1.4375,2.625,-1.375,-0.4418335,-0.116760254,-0.5634155,-0.68829346,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161140,3423691,1779111513146,-3.01,8.42,3.53,1.0625,3.0625,-1.625,-0.44171143,-0.11645508,-0.56347656,-0.6883545,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161142,3423710,1779111513167,-3.26,8.31,3.49,1.5,2.8125,-1.4375,-0.44171143,-0.11627197,-0.5635376,-0.68829346,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161145,3423736,1779111513201,-3.07,8.39,3.61,2.3125,0.375,-1.5,-0.4420166,-0.11621094,-0.5634155,-0.6882324,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161146,3423754,1779111513201,-3.18,8.35,3.51,2.5,2.5,-1.125,-0.44195557,-0.1159668,-0.56359863,-0.6881714,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161148,3423776,1779111513227,-3.38,8.38,3.47,2.4375,0.5625,-1.9375,-0.44207764,-0.11578369,-0.5638428,-0.68792725,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161151,3423811,1779111513261,-3.04,8.47,3.48,1.9375,-0.5625,-2.6875,-0.44122314,-0.11456299,-0.564209,-0.6884155,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161152,3423795,1779111513261,-3.07,8.46,3.52,2.3125,-1.625,-2.25,-0.44250488,-0.11590576,-0.5638428,-0.6876221,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161154,3423837,1779111513287,-3.45,8.44,3.38,0.5,0.8125,-2.5625,-0.4414673,-0.11419678,-0.56427,-0.6882324,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161156,3423851,1779111513317,-3.29,8.44,3.48,-0.0625,-1.1875,-2.5625,-0.44158936,-0.11364746,-0.564209,-0.68829346,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161157,3423873,1779111513318,-3.37,8.47,3.69,0.0625,-0.3125,-2.1875,-0.44195557,-0.113342285,-0.5639038,-0.6883545,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161160,3423897,1779111513351,-3.46,8.41,3.57,-0.125,-2.9375,-1.75,-0.44256592,-0.11328125,-0.56347656,-0.6883545,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161162,3423918,1779111513379,-3.19,8.51,3.58,0.6875,-7.4375,-2.5625,-0.44348145,-0.113708496,-0.5628662,-0.6881714,2026-05-18T18:11:09.497317,4,Device1hookfront,1
