id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
157157,14443467,1779111226301,-0.0023210726,0.51099205,-9.652647,-0.10331973,0.123901606,-0.14126055,176.9696,-0.017154256,165.1907,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157162,14443527,1779111226359,7.1750066e-05,0.48706377,-9.650253,-0.10331973,0.19390154,-0.07126056,177.04453,-0.0083297,165.1907,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157169,14443587,1779111226419,-0.023856476,0.4990279,-9.664611,-0.24331972,0.123901606,-0.07126056,177.04427,0.067255855,165.19073,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157175,14443647,1779111226479,0.0024645727,0.5038135,-9.640682,-0.17331973,0.123901606,-0.14126055,177.01393,-0.0020894092,165.19078,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157181,14443708,1779111226539,-0.0118923625,0.50620633,-9.645469,-0.10331973,0.123901606,-0.28126055,176.99559,0.07125031,165.19087,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157187,14443767,1779111226600,-0.009499541,0.5038135,-9.643075,-0.10331973,-0.01609826,-0.21126054,177.04637,0.015862625,165.19098,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157193,14443828,1779111226662,-0.014285185,0.49663508,-9.645469,-0.17331973,0.123901606,-0.07126056,177.05301,0.09112788,165.19101,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157198,14443887,1779111226719,0.0048573953,0.4990279,-9.655039,-0.17331973,0.2639017,0.068739444,177.04558,0.015767688,165.19098,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157204,14443947,1779111226779,0.0120358635,0.50142074,-9.652647,-0.10331973,0.053901672,-0.0012605488,177.02925,-0.058104705,165.191,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157210,14444007,1779111226840,-0.0118923625,0.5038135,-9.655039,-0.10331973,0.053901672,-0.21126054,177.0197,0.016908158,165.19107,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157216,14444067,1779111226899,-0.009499541,0.49184945,-9.652647,-0.10331973,0.053901672,-0.07126056,177.08376,0.056765262,165.19113,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157222,14444127,1779111226959,-0.0047138953,0.4990279,-9.657433,-0.24331972,0.19390154,-0.07126056,177.02142,0.013722845,165.19113,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157228,14444187,1779111227022,-0.0023210726,0.49663508,-9.659825,-0.17331973,0.123901606,0.068739444,177.09668,0.013733331,165.19112,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157234,14444248,1779111227079,-0.009499541,0.5181705,-9.650253,-0.17331973,0.123901606,-0.0012605488,177.02332,0.0320282,165.1911,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157240,14444307,1779111227139,-0.0047138953,0.49184945,-9.645469,-0.10331973,0.053901672,-0.28126055,177.0985,0.026702104,165.19124,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157246,14444368,1779111227199,-0.0047138953,0.49184945,-9.640682,-0.10331973,0.123901606,-0.07126056,177.02303,0.031703405,165.19122,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157252,14444427,1779111227261,0.0072502177,0.5085992,-9.657433,-0.033319727,0.123901606,-0.0012605488,176.98895,-0.03586093,165.19124,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157258,14444487,1779111227319,-0.0071067177,0.47509968,-9.645469,-0.17331973,0.123901606,-0.0012605488,177.05882,-0.0073634787,165.19121,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157264,14444547,1779111227380,0.014428685,0.5038135,-9.655039,-0.24331972,0.19390154,-0.07126056,177.02045,-0.07264721,165.19125,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157270,14444607,1779111227440,-0.01907083,0.49424228,-9.647861,-0.17331973,0.123901606,-0.07126056,177.03891,0.0006200458,165.19127,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157275,14444667,1779111227500,7.1750066e-05,0.5038135,-9.652647,-0.17331973,0.053901672,-0.28126055,176.96327,-0.0023503068,165.19138,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157282,14444727,1779111227559,7.1750066e-05,0.5181705,-9.657433,-0.17331973,0.123901606,-0.07126056,176.88771,0.0018160489,165.1914,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157288,14444788,1779111227619,0.0024645727,0.5085992,-9.645469,-0.17331973,0.123901606,0.068739444,176.96198,-0.011235403,165.19138,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157294,14444847,1779111227680,-0.0071067177,0.5038135,-9.664611,-0.17331973,0.19390154,0.068739444,177.01561,0.041787736,165.19138,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157300,14444907,1779111227738,-0.021463653,0.5085992,-9.655039,-0.17331973,-0.01609826,-0.14126055,176.98975,0.11288855,165.19138,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157306,14444967,1779111227800,-0.0047138953,0.49663508,-9.659825,-0.10331973,0.053901672,-0.21126054,177.03654,0.053593177,165.19153,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157311,14445027,1779111227859,-0.016678007,0.50620633,-9.645469,-0.10331973,0.053901672,-0.0012605488,176.98596,0.109824456,165.19145,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157318,14445087,1779111227922,-0.0047138953,0.5133849,-9.659825,-0.17331973,0.053901672,-0.0012605488,176.9613,0.03828553,165.19142,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157323,14445147,1779111227979,-0.01907083,0.4990279,-9.650253,-0.3133197,0.053901672,-0.07126056,177.01588,0.09037559,165.19151,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157329,14445208,1779111228039,0.0072502177,0.5038135,-9.664611,-0.17331973,0.19390154,0.068739444,177.01582,0.014681703,165.1915,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157335,14445267,1779111228100,-0.014285185,0.5181705,-9.659825,-0.10331973,0.053901672,-0.21126054,176.95705,0.062249683,165.19153,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
157341,14445328,1779111228160,0.0024645727,0.4990279,-9.647861,-0.17331973,0.053901672,-0.28126055,177.0121,0.010587295,165.19167,0.0,2026-05-18T18:11:04.618863,3,Device1Uppercut,3
