id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
171733,15064394,1779111961613,-0.06207913,0.24905907,-9.41815,0.040599823,-0.11928129,-0.0672003,178.4862,0.374629,225.54749,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171739,15064455,1779111961673,-0.057293486,0.24188061,-9.430114,-0.09940022,-0.04928112,-0.0672003,178.55095,0.3358435,225.54791,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171745,15064514,1779111961732,-0.047722194,0.2538447,-9.410972,-0.02940023,-0.04928112,-0.0672003,178.48257,0.30352822,225.54755,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171750,15064574,1779111961795,-0.050115008,0.23709494,-9.4229355,0.040599823,0.020718813,-0.1372003,178.55812,0.304604,225.548,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171757,15064634,1779111961852,-0.06207913,0.23948777,-9.41815,0.110599816,-0.11928129,0.0027996898,178.54318,0.37877002,225.54791,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171763,15064694,1779111961913,-0.054900654,0.24188061,-9.413364,0.040599823,-0.04928112,0.0027996898,178.51903,0.30716425,225.54778,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171768,15064754,1779111961973,-0.054900654,0.24427342,-9.420543,-0.02940023,0.020718813,-0.0672003,178.5068,0.38169187,225.54773,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171774,15064814,1779111962032,-0.0596863,0.23948777,-9.420543,0.18059975,-0.11928129,-0.0672003,178.57413,0.34749952,225.54819,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171780,15064875,1779111962093,-0.06207913,0.2514519,-9.403793,0.18059975,-0.11928129,0.0027996898,178.50153,0.36854625,225.54773,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171786,15064934,1779111962153,-0.0596863,0.2538447,-9.420543,0.18059975,0.020718813,0.0027996898,178.42656,0.35908195,225.54724,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171792,15064995,1779111962215,-0.06686476,0.23230931,-9.415757,0.040599823,0.090718746,0.07279968,178.49904,0.380617,225.54768,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171798,15065054,1779111962273,-0.050115008,0.24905907,-9.403793,0.18059975,0.020718813,0.0027996898,178.48326,0.30667555,225.54759,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171804,15065114,1779111962333,-0.045329362,0.23948777,-9.430114,0.040599823,0.020718813,0.0027996898,178.55067,0.27256235,225.54793,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171809,15065174,1779111962398,-0.04293655,0.23709494,-9.430114,0.040599823,0.020718813,0.07279968,178.59651,0.21315426,225.5481,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171814,15065234,1779111962456,-0.06207913,0.23470213,-9.413364,0.110599816,-0.04928112,0.0027996898,178.5853,0.28796,225.54803,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171821,15065294,1779111962514,-0.050115008,0.2514519,-9.408579,0.110599816,0.020718813,0.0027996898,178.51051,0.29896963,225.54765,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171826,15065354,1779111962571,-0.045329362,0.23709494,-9.406186,0.040599823,0.090718746,-0.0672003,178.57796,0.2649833,225.548,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171831,15065415,1779111962632,-0.07643605,0.24427342,-9.415757,0.040599823,-0.04928112,-0.0672003,178.5549,0.3370244,225.54791,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171837,15065474,1779111962691,-0.050115008,0.24427342,-9.415757,0.040599823,-0.18928123,-0.1372003,178.49544,0.2904001,225.54764,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171843,15065535,1779111962751,-0.045329362,0.24188061,-9.415757,0.040599823,-0.18928123,-0.20720029,178.56439,0.2598537,225.54805,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171849,15065594,1779111962811,-0.06207913,0.2538447,-9.406186,0.110599816,-0.11928129,-0.0672003,178.51283,0.31518376,225.5478,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171855,15065654,1779111962872,-0.04293655,0.25623754,-9.425328,-0.02940023,-0.04928112,-0.20720029,178.45302,0.26889694,225.54758,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171861,15065714,1779111962931,-0.045329362,0.24905907,-9.4229355,-0.02940023,0.020718813,0.0027996898,178.52695,0.28375885,225.54791,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171867,15065774,1779111962998,-0.06925761,0.22513084,-9.425328,0.040599823,-0.04928112,-0.0672003,178.57288,0.3438654,225.5482,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171871,15065834,1779111963053,-0.04293655,0.23709494,-9.408579,-0.02940023,-0.04928112,-0.1372003,178.55812,0.2697228,225.54817,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171876,15065894,1779111963113,-0.06207913,0.24427342,-9.403793,0.040599823,-0.04928112,-0.0672003,178.52852,0.3393389,225.54803,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171883,15065955,1779111963171,-0.04293655,0.2514519,-9.4229355,-0.09940022,-0.11928129,-0.0672003,178.48395,0.2782574,225.5478,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171888,15066014,1779111963232,-0.057293486,0.24188061,-9.410972,0.040599823,-0.04928112,-0.0672003,178.52386,0.3424874,225.54805,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171894,15066074,1779111963292,-0.050115008,0.23230931,-9.41815,-0.09940022,-0.04928112,-0.0672003,178.5887,0.30377543,225.54843,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171900,15066134,1779111963354,-0.047722194,0.23948777,-9.410972,0.110599816,-0.11928129,-0.1372003,178.51605,0.28293952,225.54811,0.0,2026-05-18T18:11:22.362496,7,Boxinghookdevice3,4
171906,15066194,1779111963411,-0.054900654,0.23948777,-9.420543,0.110599816,-0.11928129,-0.0672003,178.55225,0.34935302,225.54834,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171911,15066254,1779111963471,-0.04293655,0.23709494,-9.413364,0.110599816,0.020718813,0.0027996898,178.55653,0.27385885,225.54836,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171918,15066314,1779111963530,-0.06686476,0.24427342,-9.413364,0.040599823,0.020718813,-0.0672003,178.53328,0.3458141,225.54825,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171924,15066375,1779111963591,-0.047722194,0.22513084,-9.41815,-0.02940023,0.020718813,-0.0672003,178.5989,0.30834737,225.54865,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171929,15066434,1779111963651,-0.04293655,0.23470213,-9.403793,0.18059975,0.020718813,0.0027996898,178.55956,0.24381305,225.54846,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171934,15066495,1779111963712,-0.05250784,0.23470213,-9.41815,0.110599816,0.090718746,-0.0672003,178.57234,0.3183124,225.54854,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171941,15066554,1779111963772,-0.054900654,0.23948777,-9.413364,0.110599816,0.020718813,-0.0672003,178.50555,0.35368866,225.54819,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171947,15066614,1779111963832,-0.045329362,0.23709494,-9.406186,0.040599823,-0.04928112,0.0027996898,178.5468,0.29035142,225.5484,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171953,15066674,1779111963901,-0.057293486,0.23470213,-9.41815,0.110599816,0.020718813,-0.0672003,178.57741,0.3594808,225.54861,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171959,15066734,1779111963952,-0.040543716,0.24188061,-9.406186,-0.02940023,0.090718746,-0.0672003,178.54648,0.29042992,225.54846,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171965,15066794,1779111964011,-0.050115008,0.24188061,-9.425328,-0.02940023,-0.04928112,-0.0672003,178.48901,0.33948678,225.54817,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171970,15066854,1779111964072,-0.047722194,0.24427342,-9.413364,0.040599823,-0.04928112,-0.0672003,178.52277,0.27190226,225.54837,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171976,15066915,1779111964135,-0.04293655,0.23948777,-9.41815,-0.02940023,-0.04928112,-0.20720029,178.58946,0.2370223,225.54875,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171983,15066974,1779111964192,-0.030972427,0.263416,-9.430114,-0.02940023,0.020718813,-0.0672003,178.51624,0.21811637,225.5485,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171988,15067035,1779111964252,-0.06686476,0.23709494,-9.410972,-0.02940023,-0.04928112,-0.0672003,178.53212,0.29207233,225.54858,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171993,15067094,1779111964312,-0.057293486,0.23709494,-9.430114,0.040599823,-0.04928112,-0.1372003,178.56563,0.35985342,225.54883,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
171999,15067154,1779111964372,-0.040543716,0.24427342,-9.408579,-0.09940022,0.020718813,-0.1372003,178.53357,0.2913374,225.54869,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172005,15067214,1779111964433,-0.07165042,0.23709494,-9.420543,0.110599816,-0.04928112,-0.1372003,178.54637,0.36589578,225.54881,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172010,15067274,1779111964492,-0.057293486,0.23948777,-9.420543,-0.02940023,-0.11928129,-0.1372003,178.53523,0.2914844,225.54878,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172015,15067334,1779111964554,-0.054900654,0.23709494,-9.408579,-0.02940023,-0.11928129,-0.1372003,178.56883,0.35919285,225.54903,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172020,15067394,1779111964618,-0.054900654,0.22513084,-9.427721,0.040599823,-0.04928112,-0.0672003,178.63885,0.330812,225.54948,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172028,15067455,1779111964672,-0.05250784,0.25623754,-9.430114,0.18059975,-0.04928112,-0.0672003,178.56345,0.32622802,225.54907,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172034,15067514,1779111964731,-0.05250784,0.24427342,-9.413364,0.040599823,0.020718813,-0.0672003,178.48851,0.31608817,225.54868,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172040,15067575,1779111964792,-0.057293486,0.23470213,-9.41815,0.040599823,0.020718813,0.0027996898,178.55904,0.34324348,225.54907,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
