id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
165939,3728354,1779111817822,-3.6,-0.76,9.06,0.125,0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165940,3728375,1779111817824,-3.63,-0.77,9.06,0.0625,0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165943,3728390,1779111817850,-3.6,-0.78,9.08,0.0625,-0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165945,3728414,1779111817878,-3.62,-0.76,9.07,0.0,0.0,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165946,3728434,1779111817878,-3.62,-0.76,9.07,-0.0625,0.0,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165949,3728455,1779111817908,-3.6,-0.79,9.08,-0.0625,0.0,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165951,3728475,1779111817939,-3.6,-0.77,9.05,0.0625,-0.25,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165952,3728489,1779111817940,-3.62,-0.78,9.07,0.0,-0.25,0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165956,3728536,1779111818002,-3.6,-0.77,9.06,-0.0625,0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165958,3728514,1779111818003,-3.6,-0.79,9.07,0.125,0.0,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165960,3728565,1779111818033,-3.61,-0.79,9.07,0.0,-0.0625,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165961,3728576,1779111818033,-3.61,-0.77,9.03,-0.0625,-0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165963,3728605,1779111818059,-3.62,-0.77,9.07,0.0,0.0,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165966,3728623,1779111818090,-3.63,-0.75,9.04,0.0625,0.0,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165967,3728643,1779111818090,-3.61,-0.77,9.1,0.1875,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165968,3728661,1779111818121,-3.61,-0.78,9.06,-0.0625,-0.1875,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165973,3728679,1779111818179,-3.59,-0.79,9.06,0.0625,-0.0625,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
165974,3728703,1779111818180,-3.6,-0.79,9.06,0.0625,0.25,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
