session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
4d,1,Left Ankle,2860327,1779739270799,0.36,9.93,0.53,0.5,2.625,4.1875,0.6727905,0.63812256,0.23846436,0.28845215
4d,1,Left Ankle,2860347,1779739270799,0.5,9.95,0.54,0.4375,2.375,4.4375,0.67248535,0.6382446,0.23822021,0.28918457
4d,2,Right Ankle,2588738,1779739270800,-1.4257822,-2.1463835,2.2181466,-0.7228205,-1.0106575,-0.3868202,-47.423367,26.462227,175.63274,0.0
4d,4,Right Wrist,35298995,1779739270802,6.608278,0.1338976,-6.5036917,-4.89496,-8.118889,-15.246271,-150.52264,-21.391365,127.212456,0.0
4d,1,Left Ankle,2860363,1779739270807,0.55,10.0,0.53,0.375,0.0625,4.3125,0.67230225,0.6383667,0.23779297,0.2897339
4d,3,Left Wrist,9096102,1779739270820,-0.18643852,1.9480543,3.6801612,1.4457765,-10.4503,38.74922,52.330505,-38.40353,12.999387,0.0
4d,1,Left Ankle,2860386,1779739270834,0.41,9.89,0.58,0.8125,-0.25,4.5625,0.6719971,0.63861084,0.23730469,0.29022217
4d,1,Left Ankle,2860408,1779739270835,0.51,10.01,0.6,1.625,-0.375,5.0,0.67163086,0.63897705,0.23687744,0.29077148
4d,4,Right Wrist,35299054,1779739270838,6.1081777,-2.0052853,-5.5298133,-5.17496,-6.0188885,-23.296272,-150.54607,-21.456314,127.227905,0.0
4d,2,Right Ankle,2588798,1779739270840,-1.5382453,-2.069813,2.160719,-3.1028206,-0.66065764,-1.1568203,-47.355824,26.476736,175.66322,0.0
4d,1,Left Ankle,2860423,1779739270862,0.52,9.92,0.5,2.3125,-1.0625,5.3125,0.6711426,0.63946533,0.23632812,0.29119873
4d,3,Left Wrist,9096163,1779739270879,-0.32043666,1.924126,3.4217362,1.7957764,-11.010301,37.90922,52.290905,-38.370083,13.028319,0.0
4d,1,Left Ankle,2860446,1779739270893,0.5,9.92,0.51,2.4375,-1.625,5.375,0.67071533,0.64001465,0.23565674,0.29156494
4d,1,Left Ankle,2860463,1779739270893,0.62,9.86,0.55,2.6875,-2.25,5.4375,0.67022705,0.640625,0.23498535,0.29187012
4d,4,Right Wrist,35299114,1779739270896,6.0674996,-2.675276,-5.0751767,-11.61496,10.501112,-13.566273,-150.55415,-21.52376,127.23155,0.0
4d,2,Right Ankle,2588858,1779739270907,-1.4903883,-2.2133825,2.143969,-4.9228206,0.6693424,-1.6468203,-47.298878,26.449709,175.68886,0.0
4d,1,Left Ankle,2860482,1779739270926,0.62,9.9,0.58,2.9375,-3.0,5.5,0.66973877,0.6413574,0.2341919,0.29205322
4d,3,Left Wrist,9096222,1779739270939,-0.3419722,1.9025908,3.5413773,8.725777,-10.800301,33.91922,52.253353,-38.33634,13.056856,0.0
4d,1,Left Ankle,2860527,1779739270958,0.53,9.87,0.51,3.8125,-2.1875,6.75,0.6685791,0.6428833,0.23254395,0.29260254
4d,1,Left Ankle,2860507,1779739270959,0.53,9.9,0.48,3.4375,-2.6875,6.0,0.66918945,0.64208984,0.2333374,0.29223633
4d,4,Right Wrist,35299174,1779739270961,5.689434,-2.754239,-4.5296135,-24.214958,25.481112,2.673728,-150.55724,-21.591368,127.22476,0.0
4d,2,Right Ankle,2588918,1779739270964,-1.3827116,-2.1415977,1.9980069,-4.2928205,-0.17065763,-0.9468202,-47.28266,26.382835,175.6966,0.0
4d,1,Left Ankle,2860543,1779739270993,0.61,9.88,0.46,4.125,-2.9375,7.1875,0.6678467,0.6437988,0.23168945,0.29296875
4d,3,Left Wrist,9096282,1779739271002,-0.48554128,1.9959108,3.7208393,9.355777,-7.020301,28.949223,52.21702,-38.299988,13.08475,0.0
4d,1,Left Ankle,2860563,1779739271012,0.51,9.78,0.47,4.125,-2.625,8.0,0.66711426,0.6447754,0.23077393,0.29327393
4d,1,Left Ankle,2860587,1779739271013,0.6,9.99,0.41,4.3125,-1.5625,8.625,0.66625977,0.6456909,0.22991943,0.2937622
4d,4,Right Wrist,35299234,1779739271015,5.572186,-2.3929229,-4.907679,-35.41496,45.151115,18.213728,-150.57135,-21.664919,127.21304,0.0
