session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
3d,3,Left Wrist,4814207,1779734989055,16.395823,-8.288441,-3.78066,1.0257764,-10.4503,51.27922,-90.16885,-41.796234,334.88654,0.0
3d,1,Left Ankle,5014176,1779734989056,-9.47,-1.0,-2.37,0.125,0.6875,-0.0625,-0.52020264,0.48199463,-0.6288452,-0.3187256
3d,4,Right Wrist,31017133,1779734989055,3.9713874,-2.2900317,-5.316852,-4.8249598,6.371112,0.36372805,-155.84702,-34.487988,207.68488,0.0
3d,1,Left Ankle,5014193,1779734989057,-9.48,-1.0,-2.32,0.375,0.9375,0.0,-0.52020264,0.48199463,-0.6288452,-0.3187256
3d,1,Left Ankle,5014214,1779734989091,-9.41,-0.97,-2.45,0.25,0.75,-0.125,-0.5201416,0.48205566,-0.62890625,-0.31866455
3d,1,Left Ankle,5014233,1779734989095,-9.38,-0.98,-2.58,0.0625,0.6875,0.0,-0.52008057,0.48205566,-0.6289673,-0.31866455
3d,4,Right Wrist,31017193,1779734989096,3.8684962,-2.3929229,-5.268996,-6.43496,4.4811115,0.9937279,-155.82295,-34.421402,207.6692,0.0
3d,2,Right Ankle,2056211,1779734989097,-8.590884,0.42865044,3.9409788,-6.583362,-2.36376,3.217619,7.581063,67.43554,238.36993,0.0
3d,3,Left Wrist,4814266,1779734989097,17.53002,-10.171593,-3.2805598,-28.094223,-14.720301,64.57922,-90.22811,-41.838356,334.9233,0.0
3d,1,Left Ankle,5014255,1779734989116,-9.41,-0.99,-2.6,0.625,-0.25,0.125,-0.52020264,0.48199463,-0.6289673,-0.31860352
3d,1,Left Ankle,5014297,1779734989158,-9.42,-1.0,-2.28,0.5625,-1.0625,0.3125,-0.52056885,0.4817505,-0.62872314,-0.31878662
3d,1,Left Ankle,5014274,1779734989158,-9.42,-0.97,-2.41,0.6875,-1.5,0.375,-0.52038574,0.48181152,-0.6288452,-0.31866455
3d,4,Right Wrist,31017252,1779734989159,3.8014972,-2.1368911,-5.2977095,-7.48496,3.7111115,-0.9662721,-155.89977,-34.397385,207.71095,0.0
3d,3,Left Wrist,4814327,1779734989159,17.594625,-9.453745,-3.5581272,-6.0442233,-22.070301,87.11922,-90.28222,-41.872856,334.96365,0.0
