session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1d,1,Left Ankle,3828767,1779733803638,-9.66,-1.29,-0.52,0.6875,-0.75,0.5,-0.5835571,0.46173096,-0.5620117,-0.36114502
1d,2,Right Ankle,870667,1779733803643,-8.825381,1.2876737,1.9070797,-1.683362,-17.27376,4.8976192,37.346355,76.74188,237.55902,0.0
1d,1,Left Ankle,3828786,1779733803665,-9.63,-1.24,-0.5,1.375,-1.6875,0.5,-0.58380127,0.46148682,-0.5619507,-0.36114502
1d,4,Right Wrist,29831741,1779733803669,8.845567,-8.470693,-0.7609176,51.73504,141.0511,120.27373,-123.048935,-58.473026,222.04376,0.0
1d,3,Left Wrist,3628812,1779733803681,17.568306,-4.6513505,-0.019142581,1.5157764,-5.3403006,44.06922,-94.907646,-74.55112,329.2958,0.0
1d,1,Left Ankle,3828814,1779733803725,-9.57,-1.21,-0.49,1.5625,-2.125,0.4375,-0.58410645,0.46124268,-0.5618286,-0.36120605
1d,1,Left Ankle,3828832,1779733803727,-9.58,-1.23,-0.6,1.375,-3.6875,-0.0625,-0.5847168,0.4607544,-0.5614624,-0.36138916
1d,4,Right Wrist,29831800,1779733803728,10.790933,-9.138289,-3.103491,-7.48496,99.541115,151.91373,-122.8621,-58.398678,221.85199,0.0
1d,3,Left Wrist,3628872,1779733803737,17.757338,-4.955239,-0.39720857,0.2557764,-7.6503005,48.339222,-94.80105,-74.46886,329.19345,0.0
1d,1,Left Ankle,3828847,1779733803759,-9.57,-1.25,-0.68,1.75,-4.75,-0.1875,-0.58496094,0.46051025,-0.5612793,-0.36151123
1d,1,Left Ankle,3828888,1779733803759,-9.58,-1.2,-0.77,3.0625,-7.125,0.0,-0.5864258,0.45928955,-0.56048584,-0.36193848
1d,1,Left Ankle,3828872,1779733803759,-9.51,-1.25,-0.68,2.3125,-6.4375,-0.3125,-0.5860596,0.45965576,-0.56066895,-0.3618164
1d,4,Right Wrist,29831861,1779733803788,12.700405,-5.3935227,-3.3260233,-106.11496,38.431114,111.45373,-122.83348,-58.437622,221.77907,0.0
1d,2,Right Ankle,870861,1779733803793,-8.700954,1.5700268,2.6153553,3.1466374,-20.49376,-1.1923811,37.19037,76.62352,237.40393,0.0
1d,3,Left Wrist,3628932,1779733803799,17.494127,-5.3069844,-0.5814559,1.0957764,-3.5203006,42.039223,-94.87583,-74.385666,329.26584,0.0
1d,1,Left Ankle,3828913,1779733803818,-9.64,-1.15,-0.84,4.8125,-9.375,-0.625,-0.5876465,0.45812988,-0.55999756,-0.36218262
1d,1,Left Ankle,3828932,1779733803818,-9.58,-1.22,-0.72,5.125,-12.375,-1.125,-0.58898926,0.4570923,-0.5593262,-0.36236572
1d,1,Left Ankle,3828976,1779733803845,-9.7,-1.3,0.07,5.1875,-11.8125,-0.625,-0.59210205,0.45465088,-0.5574951,-0.36309814
1d,1,Left Ankle,3828952,1779733803845,-9.58,-1.33,-0.19,5.0625,-12.75,-1.0,-0.5906372,0.45587158,-0.5582886,-0.36279297
