session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
3a,4,Right Wrist,30689734,1779734661640,5.926324,-1.658326,-2.0003998,-1.11496,9.591112,-0.82627225,-140.4609,-66.75352,209.60469,0.0
3a,2,Right Ankle,1728812,1779734661643,-8.571742,1.768631,3.1369905,-5.6733623,0.08624017,2.727619,28.861132,67.04142,254.31468,0.0
3a,3,Left Wrist,4486806,1779734661647,14.455243,-7.218849,-1.1270194,-6.8142233,49.539696,20.129221,-95.58701,-49.109226,326.4595,0.0
3a,1,Left Ankle,4686805,1779734661668,-9.39,-1.87,-2.16,-0.5625,0.375,0.25,-0.48864746,0.59368896,-0.5132446,-0.3812256
3a,1,Left Ankle,4686823,1779734661695,-9.39,-1.82,-2.04,-0.625,0.1875,0.1875,-0.48864746,0.59368896,-0.5131836,-0.38128662
3a,4,Right Wrist,30689793,1779734661699,6.0316076,-1.7564322,-2.0291135,-1.3949599,10.571112,0.22372794,-140.34378,-66.69649,209.4957,0.0
3a,2,Right Ankle,1728872,1779734661706,-8.64592,1.768631,3.1010983,-6.443362,-0.123759866,2.657619,28.934502,67.08806,254.38463,0.0
3a,3,Left Wrist,4486867,1779734661707,15.11327,-8.233406,-1.4356936,25.385777,55.069702,7.389221,-95.575615,-49.183025,326.4449,0.0
3a,1,Left Ankle,4686870,1779734661731,-9.34,-1.82,-2.19,-0.5,2.125,0.0625,-0.48828125,0.59399414,-0.51342773,-0.38098145
3a,1,Left Ankle,4686848,1779734661731,-9.3,-1.88,-2.11,-0.6875,2.25,0.0625,-0.48840332,0.5938721,-0.51330566,-0.38116455
3a,1,Left Ankle,4686892,1779734661761,-9.29,-1.85,-2.27,-0.4375,1.75,0.1875,-0.48815918,0.5940552,-0.51348877,-0.3809204
3a,4,Right Wrist,30689854,1779734661770,6.0483575,-1.7731817,-2.0482562,-2.58496,11.411112,2.463728,-140.24113,-66.63654,209.39935,0.0
3a,2,Right Ankle,1728932,1779734661770,-8.610027,1.7829881,3.1609187,-6.6533623,-0.89375985,2.167619,29.086542,67.10498,254.52701,0.0
3a,3,Left Wrist,4486926,1779734661776,15.366908,-7.7931266,-1.7491533,-11.504224,45.4097,4.7292213,-95.5885,-49.256355,326.4412,0.0
3a,1,Left Ankle,4686932,1779734661794,-9.36,-1.84,-2.24,-0.875,0.4375,0.375,-0.48779297,0.59436035,-0.51348877,-0.3809204
3a,1,Left Ankle,4686910,1779734661794,-9.21,-1.84,-2.31,-0.9375,1.0625,0.125,-0.48791504,0.5942383,-0.5135498,-0.38085938
3a,1,Left Ankle,4686952,1779734661815,-9.39,-1.8,-2.2,-0.6875,1.0625,0.125,-0.4876709,0.5944214,-0.51361084,-0.38085938
3a,4,Right Wrist,30689914,1779734661821,5.969394,-1.6678976,-2.0003998,-2.7249599,9.241112,4.423728,-140.21573,-66.57441,209.37389,0.0
3a,2,Right Ankle,1728992,1779734661822,-8.57892,1.8332372,3.0867412,-5.6733623,-0.9637598,1.327619,29.237314,67.122734,254.66783,0.0
3a,3,Left Wrist,4486987,1779734661836,15.462622,-7.3767753,-1.2323037,19.575777,29.8697,4.5192223,-95.58253,-49.33055,326.43497,0.0
3a,1,Left Ankle,4686971,1779734661850,-9.31,-1.83,-2.14,-0.5625,1.3125,-0.0625,-0.48754883,0.59454346,-0.5136719,-0.38079834
3a,1,Left Ankle,4686989,1779734661850,-9.29,-1.88,-2.21,-0.5,1.125,-0.125,-0.48742676,0.5946045,-0.5137329,-0.38067627
3a,1,Left Ankle,4687017,1779734661876,-9.34,-1.83,-2.3,-0.5,0.375,-0.1875,-0.48742676,0.5946045,-0.5137329,-0.38067627
3a,4,Right Wrist,30689974,1779734661878,6.0746784,-1.5362924,-2.0434706,-2.37496,11.061111,3.163728,-140.3716,-66.61313,209.51483,0.0
3a,2,Right Ankle,1729051,1779734661883,-8.607635,1.7279531,3.1130621,-6.8633623,-1.5237597,1.397619,29.204994,67.18301,254.64032,0.0
3a,3,Left Wrist,4487046,1779734661893,16.307287,-8.91536,-1.5505491,17.825777,13.489698,18.729221,-95.590546,-49.39896,326.44232,0.0
3a,1,Left Ankle,4687029,1779734661910,-9.28,-1.82,-2.2,0.0625,-0.8125,0.0,-0.4874878,0.5946045,-0.5136719,-0.3807373
3a,1,Left Ankle,4687056,1779734661910,-9.31,-1.82,-2.19,-0.1875,-1.25,0.0625,-0.48754883,0.59454346,-0.51361084,-0.38085938
3a,1,Left Ankle,4687072,1779734661937,-9.33,-1.86,-2.22,-0.375,-0.375,0.0625,-0.48754883,0.59454346,-0.51361084,-0.38085938
3a,4,Right Wrist,30690034,1779734661939,5.962216,-1.5985055,-2.1080768,-2.23496,10.991112,0.9937279,-140.49248,-66.589455,209.62401,0.0
3a,2,Right Ankle,1729112,1779734661946,-8.643527,1.7734166,3.115455,-6.8633623,-0.40375984,1.607619,29.27556,67.23014,254.70775,0.0
3a,3,Left Wrist,4487107,1779734661947,16.491535,-8.623436,-1.119841,29.025776,3.969699,33.77922,-95.58511,-49.462227,326.44424,0.0
3a,1,Left Ankle,4687096,1779734661967,-9.37,-1.86,-2.24,-0.1875,-0.125,0.0625,-0.48754883,0.5944824,-0.51361084,-0.38085938
3a,1,Left Ankle,4687121,1779734661997,-9.31,-1.82,-2.13,0.75,-0.4375,0.0,-0.48760986,0.5944824,-0.51361084,-0.38085938
3a,1,Left Ankle,4687130,1779734661997,-9.27,-1.88,-2.14,0.8125,0.625,-0.0625,-0.48773193,0.5944214,-0.5136719,-0.3807373
3a,4,Right Wrist,30690094,1779734661998,5.945466,-1.6463621,-2.2875385,0.6350398,9.101111,-3.3462722,-140.57985,-66.55023,209.70392,0.0
3a,2,Right Ankle,1729171,1779734662002,-8.574135,1.6418114,3.091527,-6.8633623,-0.6837598,2.377619,29.15084,67.284355,254.59515,0.0
3a,3,Left Wrist,4487166,1779734662008,18.161726,-8.1688,-0.59342,30.215776,-0.020300865,45.81922,-95.5686,-49.519417,326.4387,0.0
3a,1,Left Ankle,4687156,1779734662031,-9.27,-1.87,-2.17,0.875,-0.125,0.1875,-0.487854,0.5942993,-0.5137329,-0.38067627
3a,1,Left Ankle,4687174,1779734662031,-9.23,-1.85,-2.27,0.375,-1.0,0.3125,-0.48791504,0.5942383,-0.5136719,-0.3807373
3a,1,Left Ankle,4687193,1779734662058,-9.32,-1.79,-2.36,1.0,-1.6875,0.1875,-0.48815918,0.5940552,-0.51361084,-0.38079834
3a,4,Right Wrist,30690154,1779734662059,5.8186464,-1.9981068,-2.318645,-4.75496,5.951112,-1.876272,-140.55595,-66.48699,209.68016,0.0
3a,2,Right Ankle,1729232,1779734662065,-8.5191,1.7997378,3.0987053,-6.163362,-0.5437598,2.377619,29.333218,67.26622,254.7656,0.0
3a,3,Left Wrist,4487227,1779734662068,22.349167,-6.8168545,-0.66759753,130.38577,-17.240301,79.62923,-95.52697,-49.563747,326.4438,0.0
3a,1,Left Ankle,4687213,1779734662092,-9.25,-1.83,-2.39,1.875,-1.625,-0.0625,-0.48840332,0.5938721,-0.5135498,-0.38085938
3a,1,Left Ankle,4687233,1779734662092,-9.16,-1.89,-2.4,2.75,-4.4375,0.375,-0.48895264,0.5934448,-0.51342773,-0.3809204
3a,4,Right Wrist,30690214,1779734662126,6.2086763,-1.6487551,-2.1056838,-7.06496,-0.7688885,6.803728,-140.72247,-66.51132,209.82994,0.0
3a,1,Left Ankle,4687255,1779734662126,-9.31,-1.87,-2.09,2.3125,-5.4375,0.75,-0.48968506,0.5928345,-0.5131836,-0.38128662
3a,2,Right Ankle,1729291,1779734662128,-8.602849,1.7279531,3.115455,-4.273362,-1.8737599,2.517619,29.252567,67.32562,254.69276,0.0
3a,3,Left Wrist,4487287,1779734662135,23.698715,-8.235799,1.6295122,369.57578,-27.6003,117.91922,-95.37848,-49.586437,326.43262,0.0
3a,1,Left Ankle,4687270,1779734662146,-9.42,-1.86,-1.96,1.625,-5.0625,0.5625,-0.4902954,0.5923462,-0.5128784,-0.38165283
3a,1,Left Ankle,4687289,1779734662147,-9.4,-1.83,-1.87,1.0625,-3.6875,0.5625,-0.4907837,0.592041,-0.5126343,-0.381958
3a,1,Left Ankle,4687315,1779734662175,-9.45,-1.88,-1.9,0.9375,-1.4375,0.5,-0.49121094,0.5916748,-0.51239014,-0.38220215
3a,4,Right Wrist,30690274,1779734662180,5.926324,-1.8234313,-2.0554345,-7.9049597,5.0411115,-1.5962722,-140.61649,-66.45237,209.72997,0.0
3a,2,Right Ankle,1729352,1779734662182,-8.633955,1.7064177,3.0556345,0.27663803,-4.9537597,4.127619,29.246832,67.38299,254.68755,0.0
3a,3,Left Wrist,4487346,1779734662187,20.57369,-10.363018,2.9599216,288.16577,-35.930298,136.18922,-95.23522,-49.58692,326.40536,0.0
3a,1,Left Ankle,4687329,1779734662209,-9.43,-1.83,-1.98,0.375,0.125,0.6875,-0.491333,0.59143066,-0.51239014,-0.38238525
3a,1,Left Ankle,4687360,1779734662236,-9.4,-1.84,-2.23,0.0625,0.5,0.75,-0.491333,0.5913696,-0.5124512,-0.38238525
3a,1,Left Ankle,4687370,1779734662237,-9.26,-1.8,-2.14,0.3125,1.625,1.25,-0.4911499,0.5913696,-0.5126953,-0.38238525
3a,4,Right Wrist,30690333,1779734662239,5.399903,-1.622434,-2.2612174,-27.854961,25.27111,-3.486272,-140.67583,-66.40813,209.77359,0.0
3a,2,Right Ankle,1729412,1779734662243,-8.657884,1.6489899,3.3643088,-2.033362,-3.9037595,6.787619,29.120945,67.35064,254.57254,0.0
3a,3,Left Wrist,4487407,1779734662247,14.342781,-7.9271245,4.089334,84.74577,-38.5903,141.36922,-95.15107,-49.567944,326.36963,0.0
3a,1,Left Ankle,4687395,1779734662295,-9.43,-1.83,-2.0,0.625,1.0,1.0,-0.49102783,0.5913086,-0.5128784,-0.38232422
3a,1,Left Ankle,4687417,1779734662296,-9.51,-1.86,-1.88,0.3125,1.0,1.1875,-0.4909668,0.5911865,-0.5130615,-0.38238525
3a,4,Right Wrist,30690394,1779734662298,4.9883366,-1.5195425,-2.1080768,-46.75496,30.941113,-10.906272,-140.73898,-66.36584,209.81494,0.0
3a,2,Right Ankle,1729472,1779734662307,-8.57892,1.8164874,3.2877383,-3.9933622,-1.3837599,11.547619,29.1154,67.2907,254.56996,0.0
3a,3,Left Wrist,4487466,1779734662307,9.279568,-13.019052,6.367301,-217.44423,-20.8803,150.46922,-95.16027,-49.49437,326.32047,0.0
3a,1,Left Ankle,4687432,1779734662325,-9.33,-1.86,-1.79,-0.1875,4.0625,0.8125,-0.4906006,0.5913086,-0.51342773,-0.3821411
3a,1,Left Ankle,4687449,1779734662326,-9.32,-1.87,-1.82,-1.0,5.3125,0.6875,-0.49041748,0.59143066,-0.5136719,-0.38189697
3a,1,Left Ankle,4687470,1779734662332,-9.48,-1.8,-2.07,-1.0,6.125,1.0625,-0.48980713,0.59173584,-0.5140991,-0.3815918
3a,1,Left Ankle,4687494,1779734662356,-9.37,-1.77,-2.32,-0.8125,5.625,1.125,-0.48913574,0.59210205,-0.51464844,-0.38116455
3a,4,Right Wrist,30690454,1779734662359,4.8950167,-0.63659114,-0.8781659,-27.43496,42.351112,-12.866272,-140.74467,-66.43919,209.809,0.0
3a,2,Right Ankle,1729532,1779734662369,-8.562171,1.8547726,3.1800613,-9.173362,3.7962403,16.58762,29.24305,67.23314,254.69286,0.0
3a,3,Left Wrist,4487527,1779734662369,8.372688,-1.9785677,4.9459643,-292.55423,-23.330301,153.61922,-95.20956,-49.471107,326.28238,0.0
3a,1,Left Ankle,4687518,1779734662391,-9.12,-1.8,-2.52,-0.125,5.4375,0.8125,-0.48864746,0.5924072,-0.51519775,-0.38067627
3a,1,Left Ankle,4687533,1779734662391,-9.25,-1.89,-2.32,0.3125,3.6875,0.875,-0.4882202,0.59259033,-0.515625,-0.38031006
3a,1,Left Ankle,4687561,1779734662416,-9.37,-1.81,-2.09,0.6875,1.8125,1.75,-0.48797607,0.5925293,-0.5159912,-0.38012695
3a,4,Right Wrist,30690514,1779734662424,5.335296,-0.80648124,-0.5623133,-51.93496,55.791115,-18.886272,-140.7181,-66.51119,209.76514,0.0
3a,2,Right Ankle,1729591,1779734662425,-8.564564,2.1993392,3.227918,-4.833362,8.90624,16.30762,29.407772,67.186195,254.8488,0.0
3a,3,Left Wrist,4487586,1779734662433,9.310675,-8.386547,3.4695928,-186.64423,16.919699,145.56923,-95.18693,-49.420326,326.2088,0.0
3a,1,Left Ankle,4687577,1779734662450,-9.39,-1.77,-1.93,0.125,3.375,1.75,-0.48760986,0.5925293,-0.51641846,-0.38006592
3a,1,Left Ankle,4687619,1779734662478,-9.31,-1.78,-2.12,0.125,7.375,1.1875,-0.4862671,0.59313965,-0.51782227,-0.37890625
3a,1,Left Ankle,4687601,1779734662478,-9.41,-1.77,-2.04,-0.375,4.875,1.1875,-0.48687744,0.5928955,-0.5172119,-0.37945557
3a,4,Right Wrist,30690574,1779734662484,5.5697927,-0.9045874,-0.3900301,-18.40496,46.901115,-14.546272,-140.66959,-66.57693,209.71217,0.0
3a,2,Right Ankle,1729652,1779734662484,-8.504743,2.2089105,2.9814572,-3.853362,12.75624,16.447618,29.606262,67.172264,255.03578,0.0
3a,3,Left Wrist,4487647,1779734662487,13.51965,-4.022038,-2.376073,-20.534224,-68.9003,91.45922,-95.25792,-49.45747,326.27103,0.0
3a,1,Left Ankle,4687635,1779734662508,-9.43,-1.92,-2.1,0.3125,7.8125,1.3125,-0.48590088,0.59332275,-0.5181885,-0.37860107
3a,1,Left Ankle,4687659,1779734662535,-9.37,-1.82,-2.05,-0.125,9.4375,2.5,-0.48486328,0.59368896,-0.5194092,-0.37768555
3a,1,Left Ankle,4687680,1779734662535,-9.27,-1.77,-2.28,-0.75,10.625,2.4375,-0.48382568,0.5941162,-0.52038574,-0.3768921
3a,4,Right Wrist,30690634,1779734662537,5.665506,-1.9430723,-0.09810573,-23.09496,32.761112,-11.746272,-140.56616,-66.6179,209.60823,0.0
3a,2,Right Ankle,1729711,1779734662542,-9.148412,2.309409,3.2422745,-11.343363,8.76624,16.937618,29.80047,67.154335,255.221,0.0
3a,3,Left Wrist,4487707,1779734662547,14.244675,-8.757435,-3.3619156,-98.86423,-21.5803,57.859222,-95.37274,-49.48174,326.33575,0.0
3a,1,Left Ankle,4687701,1779734662566,-9.07,-1.76,-2.41,-0.6875,11.25,2.375,-0.48266602,0.5946655,-0.52160645,-0.37597656
3a,1,Left Ankle,4687721,1779734662596,-8.78,-1.8,-2.4,0.25,10.75,2.625,-0.48156738,0.59503174,-0.5227051,-0.37524414
3a,1,Left Ankle,4687739,1779734662598,-8.29,-2.28,-1.79,-0.375,4.6875,4.5625,-0.48083496,0.5950928,-0.5235596,-0.37493896
3a,4,Right Wrist,30690694,1779734662599,5.1582274,-0.9476579,0.8135597,-14.55496,24.081112,-3.9762719,-140.49973,-66.665764,209.5409,0.0
