session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
4c,1,Left Ankle,2801110,1779739211550,1.03,9.47,2.28,0.1875,1.3125,-0.25,0.75982666,0.61206055,0.091674805,0.19897461
4c,4,Right Wrist,35239773,1779739211573,-1.6541387,-5.709375,-6.984649,-22.11496,7.5611115,17.793728,-147.33171,17.2161,127.12896,0.0
4c,1,Left Ankle,2801136,1779739211584,1.02,9.46,2.34,0.25,1.6875,-0.5,0.75982666,0.6119995,0.09197998,0.19927979
4c,1,Left Ankle,2801155,1779739211585,1.05,9.52,2.25,0.875,2.125,-0.75,0.7597656,0.6119995,0.092163086,0.19927979
4c,2,Right Ankle,2529546,1779739211593,-1.5382453,-2.4957354,1.174876,0.5371795,0.94934237,1.1531798,-62.3019,23.605078,170.07866,0.0
4c,3,Left Wrist,9036880,1779739211593,7.72184,5.7334995,5.666204,-1.1442236,-8.2103,42.809223,55.0192,-45.268852,8.885782,0.0
4c,1,Left Ankle,2801171,1779739211615,1.07,9.48,2.29,1.0,1.875,-0.875,0.75964355,0.61206055,0.0925293,0.19940186
4c,4,Right Wrist,35239833,1779739211616,-2.1662025,-1.0720844,-8.032705,-37.304962,-15.398888,4.983728,-147.42241,17.219296,127.107346,0.0
4c,1,Left Ankle,2801197,1779739211642,0.94,9.56,2.25,0.75,1.875,-1.0,0.7595215,0.6121216,0.09313965,0.19946289
4c,1,Left Ankle,2801212,1779739211642,0.95,9.55,2.26,0.9375,1.625,-1.0625,0.75946045,0.6121216,0.093322754,0.19946289
4c,3,Left Wrist,9036940,1779739211661,7.396416,6.154637,6.0993047,0.045776427,-4.7803006,44.629223,54.944622,-45.254932,8.944098,0.0
4c,2,Right Ankle,2529606,1779739211662,-1.6794214,-2.6656258,1.160519,0.39717942,1.4393423,1.9931798,-62.33703,23.663538,170.0644,0.0
4c,1,Left Ankle,2801237,1779739211672,1.0,9.49,2.34,1.25,1.8125,-0.9375,0.75927734,0.61224365,0.093811035,0.199646
4c,4,Right Wrist,35239892,1779739211676,-2.0441687,-5.0513487,-7.3962145,3.5750399,-12.878889,-0.54627204,-147.39143,17.152637,127.11859,0.0
4c,1,Left Ankle,2801260,1779739211702,1.02,9.48,2.3,1.75,2.375,-0.125,0.7590332,0.61242676,0.094177246,0.1998291
4c,1,Left Ankle,2801279,1779739211703,0.98,9.51,2.3,1.8125,2.375,0.25,0.75878906,0.61260986,0.09454346,0.20007324
4c,2,Right Ankle,2529666,1779739211717,-1.6148154,-2.5316277,1.1413764,-1.2128205,1.1593423,2.2731798,-62.36774,23.726212,170.05225,0.0
4c,3,Left Wrist,9037000,1779739211717,7.537593,6.0996017,5.9844494,2.4257765,-0.86030054,42.73922,54.867256,-45.24328,9.005515,0.0
4c,1,Left Ankle,2801301,1779739211734,1.03,9.49,2.24,2.0,2.5,0.0625,0.7585449,0.61273193,0.0949707,0.20031738
4c,4,Right Wrist,35239953,1779739211741,-1.9125634,-6.235796,-7.3292155,-51.65496,-27.158888,20.733728,-147.35179,17.122656,127.13464,0.0
4c,1,Left Ankle,2801319,1779739211766,1.15,9.51,2.31,2.5,2.0625,-1.4375,0.7583008,0.6129761,0.095458984,0.20037842
4c,2,Right Ankle,2529726,1779739211772,-1.5502094,-2.5364134,1.0887343,-1.1428206,0.8093424,2.6231797,-62.407562,23.780354,170.03653,0.0
4c,3,Left Wrist,9037060,1779739211774,7.386845,6.214457,6.10409,-10.594223,-0.37030077,41.199223,54.789745,-45.22566,9.063667,0.0
4c,1,Left Ankle,2801349,1779739211792,0.94,9.49,2.26,2.4375,1.5625,-2.25,0.7581177,0.6131592,0.0960083,0.20025635
4c,1,Left Ankle,2801359,1779739211793,1.0,9.54,2.17,2.9375,2.3125,-2.375,0.7578125,0.61346436,0.09655762,0.20007324
4c,4,Right Wrist,35240012,1779739211796,-1.5895324,-6.3626156,-4.400401,-127.18496,-36.608887,58.323727,-147.33994,17.133324,127.14141,0.0
4c,1,Left Ankle,2801381,1779739211820,1.05,9.52,2.29,3.4375,2.9375,-2.875,0.7575073,0.61376953,0.097351074,0.2000122
4c,3,Left Wrist,9037121,1779739211834,7.389238,6.0972085,6.142376,-2.4742236,-0.3003006,41.40922,54.71297,-45.21069,9.1233635,0.0
4c,1,Left Ankle,2801408,1779739211851,1.12,9.55,2.19,3.75,1.875,-3.5,0.75720215,0.6140747,0.09814453,0.19970703
4c,1,Left Ankle,2801424,1779739211852,0.95,9.56,2.26,4.375,2.4375,-3.8125,0.756897,0.61450195,0.09893799,0.19934082
4c,4,Right Wrist,35240073,1779739211856,-1.4363917,-3.132305,-4.709075,-211.39496,-63.138885,91.71372,-147.3938,17.097271,127.13291,0.0
4c,2,Right Ankle,2529787,1779739211859,-1.5621734,-2.4813786,1.0959128,-0.30282053,0.039342403,3.4631798,-62.441254,23.84021,170.02347,0.0
4c,1,Left Ankle,2801442,1779739211882,0.99,9.55,2.23,4.8125,1.875,-4.125,0.7564697,0.61499023,0.09979248,0.19897461
4c,1,Left Ankle,2801461,1779739211882,0.84,9.61,2.13,4.8125,0.875,-4.0,0.7561035,0.6154785,0.1005249,0.19848633
4c,3,Left Wrist,9037180,1779739211896,7.4394875,5.8674974,6.23091,-8.494224,-0.3003006,38.469223,54.630856,-45.20056,9.184944,0.0
4c,4,Right Wrist,35240132,1779739211921,-0.44337037,-1.8569309,-1.6127625,-272.01495,-87.21889,108.09373,-147.43275,17.12072,127.134674,0.0
4c,2,Right Ankle,2529876,1779739211921,-1.6507074,-2.517271,1.1413764,0.6771795,-0.9406576,4.44318,-62.46776,23.905571,170.01357,0.0
4c,1,Left Ankle,2801486,1779739211943,0.82,9.64,2.21,4.8125,0.1875,-3.6875,0.75567627,0.61602783,0.101135254,0.19793701
4c,1,Left Ankle,2801512,1779739211943,0.78,9.6,2.14,5.0,0.3125,-2.5,0.7550659,0.61694336,0.101745605,0.19732666
4c,3,Left Wrist,9037241,1779739211953,7.484951,5.501396,6.297909,-23.054224,-0.51030064,34.68922,54.540234,-45.19695,9.248356,0.0
4c,1,Left Ankle,2801529,1779739211971,0.77,9.63,2.11,5.1875,1.0,-0.9375,0.7545166,0.6175537,0.10217285,0.19720459
4c,1,Left Ankle,2801549,1779739211981,0.89,9.59,2.09,5.0,0.0,0.25,0.7539673,0.61816406,0.10241699,0.19714355
4c,4,Right Wrist,35240193,1779739211981,-0.7281163,0.6914251,2.8307092,-184.65497,-60.268883,98.99372,-147.49586,17.167608,127.11804,0.0
4c,2,Right Ankle,2529936,1779739211982,-1.7847055,-2.4813786,1.2610176,-2.8928206,-1.6406577,3.8831797,-62.472893,23.98063,170.01292,0.0
4c,1,Left Ankle,2801567,1779739212001,0.84,9.58,2.14,5.625,-0.75,1.125,0.75335693,0.6188965,0.10241699,0.19714355
4c,3,Left Wrist,9037300,1779739212018,7.094921,5.5253243,6.977471,-16.964224,0.7496991,28.879221,54.457867,-45.18367,9.306877,0.0
4c,1,Left Ankle,2801589,1779739212031,0.89,9.68,2.08,5.875,-1.625,2.0625,0.7527466,0.619751,0.10223389,0.19714355
4c,4,Right Wrist,35240252,1779739212036,-0.5677971,-0.25852528,3.5748768,-113.04496,-20.928888,75.96372,-147.52797,17.19615,127.102585,0.0
4c,2,Right Ankle,2529997,1779739212046,-1.7153134,-2.2636318,1.2729815,-3.8728206,-2.5506577,2.9031796,-62.460476,24.055777,170.01968,0.0
