session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
3e,1,Left Ankle,5142731,1779735117637,-9.3,-1.8,-2.44,-0.3125,0.75,0.1875,-0.4901123,0.5830078,-0.54333496,-0.35308838
3e,1,Left Ankle,5142752,1779735117637,-9.3,-1.81,-2.56,-0.75,2.1875,-0.25,-0.4899292,0.5831299,-0.54345703,-0.3529663
3e,4,Right Wrist,31145716,1779735117637,3.4042883,-2.778167,-6.094519,-5.17496,7.9811115,2.253728,-154.70833,-26.45948,206.24287,0.0
3e,3,Left Wrist,4942790,1779735117639,15.996221,-6.6661077,-3.6610188,-1.7042235,-16.2603,53.09922,-101.73779,-56.40574,349.3986,0.0
3e,1,Left Ankle,5142775,1779735117678,-9.19,-1.86,-2.7,-0.6875,2.75,-0.375,-0.48962402,0.583313,-0.54364014,-0.3527832
3e,1,Left Ankle,5142798,1779735117691,-9.1,-1.93,-2.78,-0.4375,1.9375,-0.375,-0.48944092,0.5834961,-0.54382324,-0.35253906
3e,3,Left Wrist,4942850,1779735117692,19.154747,-7.9271245,-3.091527,-6.0442233,-15.9103,64.159225,-101.79092,-56.452744,349.44162,0.0
3e,4,Right Wrist,31145776,1779735117712,3.4808588,-2.8140597,-6.053841,-6.29496,7.8411117,1.413728,-154.73286,-26.531555,206.2514,0.0
3e,1,Left Ankle,5142841,1779735117747,-9.42,-1.73,-2.65,0.625,-1.0,0.5,-0.48950195,0.58343506,-0.54382324,-0.35247803
3e,1,Left Ankle,5142820,1779735117747,-9.32,-1.81,-2.73,0.0,0.5625,0.4375,-0.48931885,0.5835571,-0.5438843,-0.352417
3e,1,Left Ankle,5142864,1779735117748,-9.15,-1.82,-2.53,0.625,-1.625,-0.5,-0.4897461,0.58325195,-0.5437622,-0.3526001
3e,3,Left Wrist,4942910,1779735117749,17.977478,-6.0702944,-2.2420747,2.2157764,-5.9703007,71.509224,-101.81321,-56.501526,349.45917,0.0
3e,1,Left Ankle,5142880,1779735117773,-9.21,-1.87,-2.53,0.625,-0.75,-0.0625,-0.4899292,0.5831299,-0.5437012,-0.35266113
3e,4,Right Wrist,31145836,1779735117774,3.5813575,-2.8355951,-6.10409,-2.6549602,6.4411116,2.3937278,-154.74931,-26.603525,206.2568,0.0
3e,1,Left Ankle,5142903,1779735117774,-9.36,-1.87,-2.46,0.3125,-0.75,0.0625,-0.49005127,0.58306885,-0.5435791,-0.35272217
3e,1,Left Ankle,5142920,1779735117791,-9.41,-1.84,-2.45,0.1875,-0.125,0.0,-0.4901123,0.5830078,-0.54351807,-0.35284424
3e,3,Left Wrist,4942970,1779735117797,15.862223,-5.3141623,-2.7062824,39.87578,6.0696993,47.84922,-101.841286,-56.55584,349.49112,0.0
3e,1,Left Ankle,5142959,1779735117825,-9.21,-1.84,-2.69,0.125,0.5625,-0.0625,-0.4901123,0.5830078,-0.54351807,-0.3527832
3e,1,Left Ankle,5142940,1779735117825,-9.18,-1.88,-2.53,-0.0625,0.3125,-0.3125,-0.49017334,0.5829468,-0.54351807,-0.35284424
3e,1,Left Ankle,5142981,1779735117845,-9.27,-1.85,-2.63,0.3125,-0.25,-0.0625,-0.4901123,0.5830078,-0.54351807,-0.3527832
3e,3,Left Wrist,4943030,1779735117860,14.230318,-6.7785697,-2.5507488,80.40577,8.8696995,17.11922,-101.87418,-56.613388,349.53967,0.0
3e,1,Left Ankle,5143013,1779735117879,-9.24,-1.84,-2.56,0.3125,-0.875,0.0,-0.49023438,0.5829468,-0.54345703,-0.35284424
3e,1,Left Ankle,5143021,1779735117879,-9.29,-1.93,-2.45,0.0,-0.875,-0.1875,-0.49035645,0.58288574,-0.543396,-0.3529663
3e,1,Left Ankle,5143045,1779735117910,-9.3,-1.81,-2.41,-0.0625,0.0,0.4375,-0.49041748,0.5828247,-0.5432739,-0.35302734
3e,4,Right Wrist,31145926,1779735117913,3.3588247,-2.8499517,-6.1184473,-5.52496,4.201112,2.183728,-154.81348,-26.570812,206.2835,0.0
3e,3,Left Wrist,4943090,1779735117919,13.517256,-8.286048,-2.2372892,119.185776,6.2796993,8.019222,-101.92393,-56.64177,349.61444,0.0
3e,1,Left Ankle,5143061,1779735117941,-9.31,-1.86,-2.29,-0.625,0.625,-0.1875,-0.4906006,0.5827637,-0.54315186,-0.3531494
3e,1,Left Ankle,5143081,1779735117942,-9.33,-1.86,-2.49,-0.9375,2.0,0.0625,-0.49047852,0.5828247,-0.5430908,-0.35321045
3e,2,Right Ankle,2184838,1779735117945,-8.79906,-1.7272828,2.8115666,-6.233362,-1.3137599,3.427619,-34.748756,69.724236,196.96437,0.0
3e,1,Left Ankle,5143106,1779735117965,-9.27,-1.84,-2.67,-1.0625,2.8125,0.0,-0.49017334,0.58306885,-0.5432739,-0.35302734
3e,4,Right Wrist,31146090,1779735117976,2.978366,-2.5436704,-5.910272,-7.9049597,9.941112,-9.296272,-154.93445,-26.49655,206.3359,0.0
3e,3,Left Wrist,4943150,1779735117978,13.940786,-9.166607,-0.069391854,228.73578,10.199699,21.179222,-101.741936,-56.63977,349.5264,0.0
3e,1,Left Ankle,5143123,1779735117996,-9.17,-1.84,-2.75,-0.875,2.6875,0.0625,-0.48980713,0.583313,-0.54345703,-0.35284424
3e,1,Left Ankle,5143144,1779735117996,-9.25,-1.83,-2.77,-0.5625,1.3125,0.1875,-0.48962402,0.58343506,-0.5435791,-0.35266113
3e,1,Left Ankle,5143169,1779735118033,-9.15,-1.82,-2.7,-0.25,-0.125,0.25,-0.48962402,0.58343506,-0.5435791,-0.35272217
3e,3,Left Wrist,4943210,1779735118041,14.859631,-9.736098,1.146162,175.04578,19.4397,25.309221,-101.5758,-56.63903,349.43405,0.0
3e,1,Left Ankle,5143187,1779735118056,-9.27,-1.86,-2.59,0.25,-1.0,0.125,-0.48968506,0.58343506,-0.54351807,-0.3527832
3e,1,Left Ankle,5143205,1779735118057,-9.31,-1.89,-2.45,0.125,-1.0625,0.0,-0.48980713,0.583313,-0.543396,-0.35290527
3e,4,Right Wrist,31146136,1779735118060,3.0142584,-2.6657045,-5.8600225,-8.25496,14.7711115,-9.016272,-154.96498,-26.439722,206.34883,0.0
3e,1,Left Ankle,5143226,1779735118086,-9.34,-1.86,-2.49,-0.25,-0.25,0.125,-0.4899292,0.58325195,-0.54333496,-0.3529663
3e,3,Left Wrist,4943270,1779735118098,14.747168,-10.324733,1.4261222,24.825777,19.3697,31.11922,-101.46044,-56.628223,349.3401,0.0
3e,1,Left Ankle,5143264,1779735118118,-9.25,-1.87,-2.67,-0.125,1.0625,-0.0625,-0.48986816,0.583313,-0.543396,-0.35290527
