session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1f,2,Right Ankle,1152735,1779734085628,-8.351603,2.83583,3.0867412,-5.953362,-1.5937599,3.007619,43.17659,63.700462,250.35628,0.0
1f,3,Left Wrist,3910760,1779734085630,14.912272,-7.6926284,-4.35733,1.5857763,-10.520301,45.18922,-106.908226,-51.533127,331.40042,0.0
1f,1,Left Ankle,4110778,1779734085653,-9.34,-1.35,-2.25,0.1875,1.125,-0.1875,-0.4885254,0.56121826,-0.5553589,-0.37139893
1f,4,Right Wrist,30113718,1779734085653,6.153641,-2.4647074,-3.8620157,-3.49496,6.4411116,0.9937279,-146.46513,-53.25734,241.16019,0.0
1f,1,Left Ankle,4110795,1779734085672,-9.25,-1.34,-2.36,0.0,0.75,0.0,-0.4885254,0.56121826,-0.5554199,-0.37139893
1f,2,Right Ankle,1152795,1779734085676,-8.363566,2.8525796,3.0317063,-6.373362,-1.9437598,2.7976189,43.207695,63.633007,250.38626,0.0
1f,3,Left Wrist,3910820,1779734085695,17.202204,-9.446568,-4.127619,-5.6242237,-18.0803,58.699223,-106.95977,-51.58036,331.43933,0.0
1f,1,Left Ankle,4110815,1779734085705,-9.31,-1.32,-2.42,0.25,-0.25,0.125,-0.48846436,0.56121826,-0.5554199,-0.3713379
1f,1,Left Ankle,4110836,1779734085706,-9.37,-1.24,-2.41,0.625,-0.5,-0.3125,-0.4885254,0.56121826,-0.5554199,-0.3713379
1f,4,Right Wrist,30113778,1779734085706,6.1440706,-2.6034908,-3.9625144,-4.8249598,5.1111116,2.323728,-146.47998,-53.198097,241.16975,0.0
1f,1,Left Ankle,4110872,1779734085734,-9.27,-1.35,-2.36,1.1875,-1.375,-0.3125,-0.48901367,0.5609131,-0.55529785,-0.3713379
1f,1,Left Ankle,4110853,1779734085734,-9.3,-1.39,-2.4,0.875,-1.3125,-0.6875,-0.48876953,0.5610962,-0.5553589,-0.37127686
1f,2,Right Ankle,1152885,1779734085738,-8.377923,2.8430085,3.0173495,-5.6733623,-3.1337595,2.377619,43.293823,63.669987,250.46516,0.0
1f,3,Left Wrist,3910880,1779734085740,16.874388,-7.979767,-3.440879,4.5257764,-18.570301,71.36922,-106.98724,-51.627476,331.46143,0.0
1f,1,Left Ankle,4110898,1779734085764,-9.36,-1.38,-2.2,0.875,-2.6875,-0.125,-0.48944092,0.56066895,-0.55511475,-0.37145996
1f,4,Right Wrist,30113838,1779734085766,6.057929,-2.435994,-3.8117664,-6.85496,4.621112,0.9937279,-146.59413,-53.205807,241.25854,0.0
1f,1,Left Ankle,4110915,1779734085794,-9.37,-1.36,-2.18,0.375,-2.0,0.125,-0.4897461,0.5604248,-0.5548706,-0.3717041
1f,2,Right Ankle,1152945,1779734085796,-8.37553,2.8693295,3.0388846,-4.763362,-4.9537597,2.237619,43.312508,63.602463,250.48311,0.0
1f,3,Left Wrist,3910940,1779734085798,15.56312,-6.6589284,-2.5842485,22.865776,2.1496992,62.339222,-106.98546,-51.679672,331.46188,0.0
1f,1,Left Ankle,4110943,1779734085816,-9.42,-1.3,-2.22,0.0625,-0.9375,0.1875,-0.4899292,0.56030273,-0.55474854,-0.3718872
1f,1,Left Ankle,4110961,1779734085823,-9.39,-1.34,-2.24,-0.0625,-0.125,-0.0625,-0.48999023,0.56030273,-0.5546875,-0.37194824
1f,4,Right Wrist,30113898,1779734085823,5.7779684,-2.3929229,-3.9338005,-6.29496,5.391112,-0.05627203,-146.65297,-53.160995,241.30328,0.0
1f,1,Left Ankle,4110976,1779734085847,-9.33,-1.38,-2.26,0.125,-0.25,-0.1875,-0.48999023,0.5602417,-0.5546875,-0.37194824
1f,2,Right Ankle,1153005,1779734085860,-8.385101,2.8382227,3.1896327,-6.023362,-5.23376,3.217619,43.21187,63.566734,250.39467,0.0
1f,3,Left Wrist,3911000,1779734085862,14.538992,-7.09203,-2.675176,19.435776,27.0697,40.219223,-106.98074,-51.742405,331.45538,0.0
1f,1,Left Ankle,4111000,1779734085881,-9.33,-1.34,-2.21,0.125,-1.125,0.0,-0.4901123,0.56018066,-0.55462646,-0.37200928
1f,1,Left Ankle,4111022,1779734085882,-9.45,-1.32,-2.16,0.0625,-0.6875,0.1875,-0.4902954,0.5601196,-0.55444336,-0.37213135
1f,4,Right Wrist,30113958,1779734085882,6.069893,-2.3115666,-3.9338005,-6.01496,3.7111115,-2.296272,-146.76549,-53.16026,241.39163,0.0
1f,1,Left Ankle,4111035,1779734085905,-9.35,-1.34,-2.12,-0.0625,0.125,0.25,-0.4902954,0.5600586,-0.55444336,-0.37219238
1f,2,Right Ankle,1153065,1779734085925,-8.253496,2.8166873,3.184847,-6.583362,-0.9637598,3.777619,43.12536,63.52627,250.3196,0.0
1f,3,Left Wrist,3911060,1779734085931,14.06282,-6.285648,-1.969293,64.58578,50.4497,19.639221,-106.93578,-51.81233,331.4261,0.0
1f,1,Left Ankle,4111060,1779734085940,-9.36,-1.34,-2.2,-0.375,0.6875,0.125,-0.4902954,0.5600586,-0.55444336,-0.37219238
1f,1,Left Ankle,4111080,1779734085940,-9.37,-1.34,-2.24,-0.625,0.9375,0.25,-0.49023438,0.5601196,-0.55444336,-0.37213135
1f,4,Right Wrist,30114018,1779734085940,5.7947183,-2.3378878,-3.7064824,-5.94496,4.831112,-2.3662722,-146.85959,-53.138477,241.46512,0.0
1f,1,Left Ankle,4111103,1779734085966,-9.31,-1.33,-2.26,-0.6875,1.1875,0.1875,-0.4901123,0.5602417,-0.5545044,-0.37213135
1f,2,Right Ankle,1153125,1779734085973,-8.248711,2.83583,3.1345978,-6.233362,-0.26375985,3.427619,43.054455,63.479717,250.25845,0.0
1f,3,Left Wrist,3911120,1779734085978,15.027127,-9.451353,-1.9980069,24.965776,68.7197,1.0192223,-106.853424,-51.87493,331.35394,0.0
1f,1,Left Ankle,4111122,1779734086000,-9.36,-1.31,-2.4,-0.75,1.8125,0.375,-0.48980713,0.5604248,-0.55462646,-0.37200928
1f,4,Right Wrist,30114079,1779734086000,5.797111,-2.4455647,-3.7591243,-4.89496,6.0911117,0.71372795,-146.86629,-53.07815,241.46829,0.0
1f,1,Left Ankle,4111142,1779734086000,-9.28,-1.37,-2.46,-0.4375,0.875,0.0625,-0.4897461,0.56048584,-0.55462646,-0.37194824
1f,1,Left Ankle,4111161,1779734086030,-9.27,-1.35,-2.37,0.375,-0.0625,0.25,-0.4897461,0.56048584,-0.55462646,-0.37194824
1f,2,Right Ankle,1153185,1779734086032,-8.23914,2.941114,3.072384,-4.413362,0.4362402,2.447619,43.11455,63.413185,250.31392,0.0
1f,3,Left Wrist,3911180,1779734086040,15.989042,-9.360425,-2.5100708,-7.3742237,69.1397,12.289223,-106.809494,-51.946712,331.30228,0.0
1f,1,Left Ankle,4111181,1779734086056,-9.36,-1.32,-2.27,0.5625,-1.5625,0.1875,-0.48986816,0.5604248,-0.5545654,-0.37200928
1f,4,Right Wrist,30114138,1779734086059,5.926324,-2.5197425,-3.761517,-7.6949596,6.791112,2.253728,-146.78233,-53.024162,241.39789,0.0
1f,1,Left Ankle,4111202,1779734086084,-9.39,-1.28,-2.21,0.5,-2.125,0.0,-0.4901123,0.56018066,-0.5543823,-0.37225342
1f,1,Left Ankle,4111221,1779734086086,-9.35,-1.39,-2.17,0.3125,-1.4375,-0.125,-0.49035645,0.5600586,-0.55426025,-0.3723755
1f,2,Right Ankle,1153245,1779734086093,-8.373137,2.9219716,3.07717,-5.043362,-0.6837598,2.517619,43.202217,63.349514,250.39409,0.0
1f,3,Left Wrist,3911240,1779734086097,16.28336,-8.857932,-1.6438692,22.165777,64.3097,24.679222,-106.738174,-52.006046,331.2374,0.0
1f,1,Left Ankle,4111242,1779734086115,-9.33,-1.34,-2.24,0.25,-0.0625,-0.0625,-0.49041748,0.5600586,-0.55426025,-0.3723755
1f,1,Left Ankle,4111261,1779734086116,-9.39,-1.29,-2.34,0.375,-0.5625,0.125,-0.49041748,0.5600586,-0.55426025,-0.37243652
1f,4,Right Wrist,30114198,1779734086124,5.878467,-2.3570302,-3.76391,-10.21496,8.821112,4.843728,-146.88774,-53.017628,241.47737,0.0
1f,1,Left Ankle,4111288,1779734086147,-9.34,-1.41,-2.37,0.6875,-2.4375,-0.4375,-0.4907837,0.55981445,-0.5539551,-0.37268066
1f,2,Right Ankle,1153305,1779734086152,-8.253496,2.890865,3.1680973,-5.393362,-0.89375985,2.027619,43.147297,63.297558,250.34682,0.0
1f,3,Left Wrist,3911300,1779734086157,15.587048,-8.745471,-1.4213367,33.71578,58.9197,35.879223,-106.65613,-52.0572,331.16766,0.0
1f,1,Left Ankle,4111304,1779734086175,-9.44,-1.29,-2.07,0.625,-2.75,-0.25,-0.4911499,0.5595093,-0.553772,-0.3729248
1f,1,Left Ankle,4111322,1779734086184,-9.54,-1.42,-2.09,0.625,-2.25,-0.5625,-0.49145508,0.5593262,-0.55352783,-0.37316895
1f,4,Right Wrist,30114258,1779734086184,5.928716,-1.9861429,-3.708875,-10.3549595,7.701112,0.43372798,-146.99672,-53.058624,241.56061,0.0
1f,1,Left Ankle,4111348,1779734086204,-9.26,-1.38,-2.08,0.5625,-1.0,-0.3125,-0.49169922,0.5592041,-0.55340576,-0.37322998
1f,2,Right Ankle,1153365,1779734086214,-8.327674,2.8023305,3.141776,-4.133362,1.6262403,2.097619,43.017353,63.287346,250.23245,0.0
1f,3,Left Wrist,3911360,1779734086217,15.170698,-9.336497,-0.9882358,-6.0442233,42.539696,42.66922,-106.57488,-52.090595,331.09055,0.0
1f,1,Left Ankle,4111365,1779734086239,-9.4,-1.38,-2.14,0.0625,-1.375,0.125,-0.49188232,0.55908203,-0.55322266,-0.3734131
1f,4,Right Wrist,30114318,1779734086239,5.811468,-2.0746775,-3.5844483,-5.52496,3.3611116,-7.3362722,-147.0951,-53.110764,241.6386,0.0
1f,1,Left Ankle,4111385,1779734086239,-9.3,-1.31,-2.36,0.0,-0.6875,0.4375,-0.4920044,0.559021,-0.5531616,-0.37347412
1f,1,Left Ankle,4111409,1779734086266,-9.37,-1.29,-2.35,0.125,-1.875,0.0625,-0.49212646,0.5588989,-0.55303955,-0.37365723
1f,3,Left Wrist,3911420,1779734086278,15.185054,-6.422039,-2.861816,38.685776,1.3096995,39.86922,-106.58395,-52.150265,331.10565,0.0
1f,4,Right Wrist,30114378,1779734086299,5.6583276,-2.2756746,-3.7663028,0.0050401688,0.91111183,-9.856272,-147.17068,-53.07416,241.7007,0.0
1f,2,Right Ankle,1153425,1779734086302,-8.217605,2.9052217,3.141776,-3.7833622,3.09624,1.397619,42.998356,63.22802,250.21716,0.0
1f,1,Left Ankle,4111425,1779734086326,-9.4,-1.33,-2.16,0.3125,-2.625,-0.1875,-0.4923706,0.5587158,-0.5527954,-0.37390137
1f,1,Left Ankle,4111447,1779734086328,-9.32,-1.38,-2.07,0.6875,-2.6875,-0.3125,-0.49273682,0.5584717,-0.5526123,-0.37408447
1f,3,Left Wrist,3911480,1779734086339,16.759531,-7.8481617,-1.1772687,43.305775,-35.3703,31.399221,-106.55227,-52.19869,331.0979,0.0
1f,1,Left Ankle,4111471,1779734086356,-9.39,-1.43,-1.96,0.625,-1.75,-0.0625,-0.49310303,0.55822754,-0.55236816,-0.3743286
1f,1,Left Ankle,4111487,1779734086358,-9.41,-1.34,-1.91,0.125,-0.125,0.875,-0.49334717,0.55804443,-0.55218506,-0.37451172
1f,4,Right Wrist,30114438,1779734086366,5.67747,-2.1009984,-4.046263,0.2150402,0.42111206,-8.036272,-147.26382,-53.0482,241.77657,0.0
1f,2,Right Ankle,1153485,1779734086366,-8.394673,2.8645437,2.993421,-4.413362,4.07624,1.887619,43.067287,63.275326,250.28075,0.0
1f,1,Left Ankle,4111511,1779734086390,-9.6,-1.3,-1.97,-0.5625,1.5625,0.5,-0.4934082,0.55792236,-0.55218506,-0.3746338
1f,1,Left Ankle,4111527,1779734086390,-9.4,-1.36,-2.19,-0.9375,2.875,0.125,-0.49316406,0.55810547,-0.5523071,-0.37451172
1f,3,Left Wrist,3911540,1779734086398,19.059034,-7.6567354,-0.23688945,62.275776,-51.1203,40.77922,-106.51517,-52.23877,331.09375,0.0
1f,1,Left Ankle,4111551,1779734086417,-9.18,-1.31,-2.49,-0.625,3.5625,0.375,-0.49279785,0.5583496,-0.55255127,-0.37426758
1f,4,Right Wrist,30114499,1779734086423,5.399903,-2.2900317,-4.098905,-2.79496,-2.2388887,-10.276272,-147.31886,-52.998245,241.82182,0.0
1f,2,Right Ankle,1153575,1779734086423,-8.595671,2.606119,2.8689942,-5.8833623,4.70624,3.427619,43.049107,63.341633,250.26723,0.0
1f,1,Left Ankle,4111567,1779734086448,-9.24,-1.36,-2.54,0.0625,2.375,0.5625,-0.49249268,0.5585327,-0.5527954,-0.37402344
1f,1,Left Ankle,4111592,1779734086448,-9.53,-1.23,-2.42,1.0,-1.5,0.5625,-0.49279785,0.5582886,-0.5527344,-0.37402344
1f,3,Left Wrist,3911600,1779734086458,20.537798,-6.304791,0.66041905,126.395775,-50.9103,55.61922,-106.45677,-52.273537,331.08954,0.0
1f,1,Left Ankle,4111610,1779734086481,-9.44,-1.32,-2.1,1.6875,-3.125,-0.5625,-0.493042,0.55810547,-0.55267334,-0.3741455
1f,4,Right Wrist,30114558,1779734086481,5.313761,-2.7207396,-4.007978,-7.27496,-1.2588882,-8.176271,-147.30406,-52.932682,241.80959,0.0
1f,2,Right Ankle,1153635,1779734086483,-8.356388,2.9076147,2.8905299,-4.9033623,2.1862402,4.407619,43.15862,63.369034,250.36739,0.0
1f,1,Left Ankle,4111633,1779734086507,-9.39,-1.41,-1.91,1.375,-1.75,-0.5,-0.49346924,0.5578003,-0.5526123,-0.37408447
1f,3,Left Wrist,3911660,1779734086525,20.473192,-8.396118,1.3399806,299.57578,-49.3003,94.11922,-106.31541,-52.28675,331.06488,0.0
1f,1,Left Ankle,4111656,1779734086536,-9.41,-1.4,-1.88,1.0,1.125,0.1875,-0.4934082,0.5578613,-0.5527954,-0.37390137
1f,1,Left Ankle,4111675,1779734086538,-9.4,-1.34,-2.26,0.75,3.8125,0.9375,-0.493042,0.55792236,-0.55322266,-0.37353516
