session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1c,4,None,29613395,1779733585329,5.988537,-1.7851456,-1.9094725,-2.02496,11.411112,-5.0962715,-136.80923,-67.27739,239.47687,0.0
1c,1,None,3610487,1779733585354,-9.58,-1.65,-0.15,-0.6875,0.0,0.5,-0.56469727,0.50927734,-0.5024414,-0.411438
1c,2,None,652501,1779733585362,-8.030965,0.54829156,4.7880383,-4.623362,1.2762402,4.617619,6.532986,58.640793,200.80293,0.0
1c,3,None,3410496,1779733585371,12.648663,-9.358033,-1.7060825,9.775777,50.2397,22.36922,-107.913216,-57.20696,340.91586,0.0
1c,1,None,3610505,1779733585387,-9.59,-1.62,-0.19,-0.8125,0.25,0.5,-0.56463623,0.5093384,-0.5023804,-0.41149902
1c,1,None,3610530,1779733585387,-9.57,-1.64,-0.27,-0.6875,0.625,0.25,-0.56451416,0.50946045,-0.5024414,-0.41149902
1c,4,None,29613455,1779733585388,6.0483575,-1.8401808,-1.8592231,-1.32496,12.951112,-1.106272,-136.6715,-67.225006,239.34834,0.0
1c,1,None,3610550,1779733585414,-9.61,-1.64,-0.3,-0.3125,-0.125,0.375,-0.56451416,0.50946045,-0.5024414,-0.41149902
1c,2,None,652561,1779733585421,-8.176927,0.66314703,4.74736,-6.723362,0.7862402,4.057619,6.60152,58.68987,200.86423,0.0
1c,3,None,3410556,1779733585429,12.828123,-9.343676,-1.7252252,10.335776,34.8397,29.019222,-107.794785,-57.161617,340.81137,0.0
1c,1,None,3610570,1779733585445,-9.63,-1.62,-0.34,0.0,-0.75,0.375,-0.5645752,0.50946045,-0.5023804,-0.41156006
1c,4,None,29613514,1779733585448,6.1560345,-1.8497523,-2.0410776,-0.62495995,12.531112,3.093728,-136.7121,-67.17298,239.38411,0.0
1c,1,None,3610594,1779733585475,-9.59,-1.63,-0.22,0.375,-1.0,0.25,-0.56463623,0.5093384,-0.5022583,-0.4116211
1c,1,None,3610612,1779733585476,-9.64,-1.66,-0.19,0.5625,-1.0625,0.0,-0.56469727,0.50927734,-0.50219727,-0.41168213
1c,2,None,652621,1779733585484,-8.12907,0.7660385,4.7306104,-6.6533623,0.5062402,3.217619,6.710164,58.72486,200.95963,0.0
1c,3,None,3410616,1779733585488,13.883358,-9.970595,-1.416551,27.765776,21.679699,41.829224,-107.6694,-57.124626,340.7079,0.0
1c,1,None,3610628,1779733585505,-9.59,-1.69,-0.06,0.1875,-0.8125,0.125,-0.5647583,0.50927734,-0.50213623,-0.41174316
1c,4,None,29613575,1779733585508,6.203891,-1.658326,-2.0554345,-2.79496,10.151112,5.963728,-136.86026,-67.167946,239.51822,0.0
1c,1,None,3610654,1779733585535,-9.61,-1.68,-0.05,-0.25,-0.3125,0.3125,-0.5647583,0.50927734,-0.50213623,-0.41174316
1c,1,None,3610675,1779733585536,-9.58,-1.67,-0.23,-0.0625,0.5,0.5,-0.5647583,0.50927734,-0.50213623,-0.41174316
1c,2,None,652681,1779733585543,-8.179319,0.54829156,4.8646083,-7.563362,0.2962402,3.5676188,6.6677637,58.781326,200.92628,0.0
1c,3,None,3410676,1779733585548,16.017757,-9.566208,-1.174876,135.98578,10.689699,56.45922,-107.5178,-57.127018,340.61526,0.0
1c,1,None,3610693,1779733585567,-9.59,-1.66,-0.27,0.375,-0.5625,0.3125,-0.5647583,0.50927734,-0.50213623,-0.41174316
1c,4,None,29613634,1779733585569,6.1847486,-1.608077,-2.2157538,-8.6049595,5.181112,3.653728,-137.00243,-67.151276,239.64565,0.0
1c,1,None,3610721,1779733585596,-9.45,-1.68,-0.35,0.875,-1.375,0.3125,-0.5649414,0.50909424,-0.5020752,-0.4118042
1c,1,None,3610736,1779733585596,-9.51,-1.7,-0.23,0.875,-1.625,0.5,-0.5651245,0.50891113,-0.50201416,-0.41186523
1c,2,None,652741,1779733585602,-8.102749,0.6918609,4.7425747,-6.583362,-0.33375978,3.497619,6.7676272,58.819984,201.0143,0.0
1c,3,None,3410736,1779733585613,17.912872,-9.417853,0.5479564,253.65578,-21.3703,63.039223,-107.350685,-57.13341,340.5496,0.0
1c,1,None,3610753,1779733585630,-9.6,-1.65,-0.18,0.875,-1.4375,0.625,-0.5653076,0.508728,-0.5019531,-0.41192627
1c,1,None,3610774,1779733585630,-9.77,-1.61,-0.15,1.125,-1.0625,0.625,-0.5654907,0.50842285,-0.5019531,-0.4119873
