session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
3c,4,Right Wrist,30883569,1779734855478,5.373582,-3.3285167,-5.6685967,-3.42496,7.001112,2.6037278,-149.44153,-39.22472,207.93445,0.0
3c,2,Right Ankle,1922587,1779734855478,-8.842132,-0.57394224,2.9886353,-6.513362,-2.0137596,3.5676188,-10.529939,72.0438,216.72415,0.0
3c,1,Left Ankle,4880558,1779734855505,-8.63,-1.01,-4.48,-0.5625,2.75,0.0625,-0.42980957,0.5631714,-0.64068604,-0.29608154
3c,3,Left Wrist,4680672,1779734855509,17.046669,-7.194921,-2.4311078,2.1457763,-15.140301,55.68922,-106.76831,-61.189575,337.77713,0.0
3c,1,Left Ankle,4880584,1779734855536,-8.65,-1.02,-4.53,-0.3125,1.0625,-0.0625,-0.42962646,0.5632324,-0.6408081,-0.29589844
3c,4,Right Wrist,30883629,1779734855537,5.402295,-3.4026937,-5.678168,-4.68496,6.0211115,2.8137279,-149.3541,-39.224365,207.87663,0.0
3c,1,Left Ankle,4880598,1779734855536,-8.49,-1.04,-4.44,0.0625,0.625,-0.3125,-0.42956543,0.56329346,-0.64086914,-0.2958374
3c,1,Left Ankle,4880627,1779734855561,-8.7,-1.04,-4.35,0.1875,0.125,0.1875,-0.42956543,0.56329346,-0.64086914,-0.2958374
3c,1,Left Ankle,4880661,1779734855561,-8.64,-1.01,-4.37,0.125,0.25,-0.125,-0.42956543,0.5632324,-0.6408081,-0.29589844
3c,1,Left Ankle,4880681,1779734855561,-8.63,-1.04,-4.41,0.125,0.0625,-0.3125,-0.42962646,0.5632324,-0.6408081,-0.29589844
3c,3,Left Wrist,4680732,1779734855573,18.156939,-7.6328073,-2.5698915,-7.0942235,-17.1703,66.95922,-106.79238,-61.23934,337.7956,0.0
3c,1,Left Ankle,4880704,1779734855600,-8.55,-1.03,-4.47,0.125,0.1875,-0.125,-0.42962646,0.5632324,-0.6408081,-0.29589844
3c,1,Left Ankle,4880729,1779734855600,-8.61,-1.01,-4.42,0.4375,-0.75,0.125,-0.4296875,0.5632324,-0.6407471,-0.29595947
3c,4,Right Wrist,30883689,1779734855600,5.3711886,-3.3261237,-5.6279187,-6.85496,5.391112,3.373728,-149.37825,-39.293472,207.88887,0.0
3c,2,Right Ankle,1922677,1779734855601,-8.89238,-0.52130014,2.9479575,-6.373362,-1.5937599,3.147619,-10.486248,71.99039,216.76823,0.0
