p_ax_mean,p_ax_std,p_ax_max,p_ax_min,p_ay_mean,p_ay_std,p_ay_max,p_ay_min,p_az_mean,p_az_std,p_az_max,p_az_min,p_gx_mean,p_gx_std,p_gx_max,p_gy_mean,p_gy_std,p_gy_max,p_gz_mean,p_gz_std,p_gz_max,p_mag_mean,p_mag_std,p_mag_max,p_gyro_mean,p_gyro_std,p_gyro_max,p_dyn_mean,p_dyn_max,p_jerk_max,p_jerk_mean,p_jerk_x_max,p_jerk_y_max,p_jerk_z_max,p_jerk_min_dyn,p_jerk_max_dyn,p_decel_ratio,p_rise_time_ms,p_fall_time_ms,p_symmetry,p_impulse,p_angle_x,p_angle_y,p_angle_z,p_total_angle,p_qw_mean,p_qx_mean,p_qy_mean,p_qz_mean,p_qw_std,p_qx_std,p_qy_std,p_qz_std,p_dom_freq,p_energy_low,p_energy_mid,p_energy_high,label,side,group,bag,label_side,limb_type,contact,source
9.910720607692308,18.928896313702698,61.689564,-13.002397,3.3347870961538457,7.826876109740855,16.159029,-14.064714,-7.500578757692308,5.355174314801817,6.5706906,-16.242481,-73.03422876923075,236.33380800607836,474.62424,64.81046818923076,130.91147035988223,285.0897,-12.867704538461538,215.21098738606418,569.5508,20.621390172212607,13.733212815659073,63.68879485496579,293.8455986557288,206.5477869639227,783.1065877403328,11.327689358431817,53.87879485496579,1063.953922258939,311.401911842097,1002.4331983333334,480.83770000000004,230.66809333333333,-569.2356817716845,842.047502409015,0.6760137396846895,60.0,60.0,0.9999999833333336,8.432947316245711,149.31161718,81.2555093076,105.24696890999999,335.8140953976,-105.61176846153846,-38.036209846153845,353.3470992307693,0.0,0.22330721773295506,0.20874072366928276,0.07650375973280105,0.0,0.0,78649.48695221731,6218.642460789699,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
7.125809998181818,7.60779337476082,22.4377,-2.2179449,0.8958648281818181,3.922684956078588,7.1093726,-6.436396,-8.635696909090909,2.11849545278207,-6.3840504,-13.165311,81.42395481818183,104.95505592622044,271.99576,-78.3821197090909,63.80363315776381,163.4703,140.23649272727275,90.83369239979305,302.64923,13.323351015847418,5.137832326567238,24.362611366476663,196.07159985523086,131.6550256335359,438.5211384410796,5.041889312933683,14.552611366476663,216.79339182457173,108.49978544677478,186.60028833333337,117.56735,96.11172166666668,-117.96516789558301,102.33615597411259,1.152722277087501,120.0,120.0,0.9999999916666668,3.1330738703586256,59.80767729,52.71012686699999,89.35333200000001,201.87113615700002,-110.77463600000002,-33.205800818181814,356.31642,0.0,0.13882317299421537,0.16156767768440222,0.1740811339054797,0.0,0.0,22984.243645289953,79.10986949799442,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
9.727424241666668,13.525017781082024,42.116272,-11.344171,2.2728801216666663,4.830600399686504,11.418847,-7.331312,-8.511469449999998,1.8054286320355761,-5.2666025,-12.392429,-79.97005733333332,142.37675167014552,310.89423,49.364698858333334,96.68961068501324,245.95969,-14.46828125333334,150.65014162982888,352.6908,17.930857802467138,7.761352706598813,42.60829405976672,202.16123555198126,143.13537287980802,469.5780075113932,8.120857802467134,32.79829405976672,549.709417912403,215.60130892068807,545.1248666666668,277.8466,61.814600000000006,-479.8045717544011,398.4407148603229,1.2042056764163658,60.0,60.0,0.9999999833333336,5.372061454903563,84.29981274,49.075235561999996,68.58701377439999,201.96206207639997,-111.28101166666666,-30.05100275,356.3041941666667,0.0,0.2263898640930201,0.21073878560005882,0.07313832482111288,0.0,0.0,48852.88221267641,1278.6363548288894,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
9.204193889999999,15.310592809092523,41.252464,-14.325627,3.8316840909999996,5.751695897785646,13.280462,-7.8864465,-5.845904904999999,3.2566367731420045,-0.15314065,-13.287344,-124.9182268,206.91351374936755,423.87424,98.18269999999998,134.3864703667152,312.9497,-23.17277900000001,133.9681481086011,279.4008,18.341797567557638,8.674906064367281,41.49913759932379,276.3486557964378,168.0273620265844,596.3821703457504,9.16830974445128,31.689137599323786,456.56351254050674,228.41321908585542,455.7130833333334,235.25433500000003,130.8475225,-447.2835582497306,339.79089172474596,1.3163494602901589,60.0,60.0,0.9999999833333336,5.044720725180137,115.96070723999999,71.06366427,59.05486011,246.07923161999997,-116.70459450000001,-26.2669663,358.52392599999996,0.0,0.15622375201053668,0.21265507219158913,0.05538764522887875,0.0,0.0,35382.803295111946,1971.3910764337763,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
3.8914630429999995,10.358154841253562,26.876387,-6.599203,3.014189580222222,4.3359416338850165,9.236593,-2.2130644,-7.210372222222222,1.0826371581989331,-5.659025,-9.066405,87.18799566666667,107.29875654822537,357.46576,-77.50252255555556,79.14363578605548,222.0603,91.21811044444445,71.37798586380357,275.20923,12.639707031875128,6.612107225088713,28.25137179766613,163.71312600048248,134.15922907968192,502.8246878243554,5.298228841410392,18.44137179766613,590.3076965750423,153.02587643769817,557.9265,190.82762333333332,38.44468333333332,-250.65553117373724,196.67821736862098,1.2744447923762974,60.0,60.0,0.9999999833333336,2.610422612964763,48.70497783,41.494026114,46.19152638,136.390530324,-116.87551888888889,-26.21620022222222,358.71113555555553,0.0,0.09551195227060952,0.19388305317254081,0.12662047026983578,0.0,0.0,14379.156392861032,55.87916548837404,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
10.3130499,13.624335715633924,44.39185,-6.6374884,5.492042067272727,4.701848586443986,11.586344,-5.8262267,-7.988111963636364,2.0757009058812694,-3.9218361,-11.866007,-90.68058881818182,137.88538738009916,336.02423,54.59242731818183,91.94505507927454,197.7997,10.84467718181818,155.13162770750841,446.42078,18.179814115170537,9.047886707007311,45.13873919382801,189.4861127837422,164.15851338221768,592.7297168887277,8.369814115170536,35.32873919382801,840.6689356085561,225.15647472517307,807.2187583333333,232.82162833333336,103.17054833333333,-474.8524446389616,587.3019571137914,0.8085320303784131,60.0,60.0,0.9999999833333336,5.01779480511113,68.69956092,42.15838197,63.215719740000004,174.07366263,-120.9356709090909,-22.155950636363638,359.86443454545457,0.0,0.1656701128175853,0.15588810549427742,0.02558825276056803,0.0,0.0,42587.31409904893,503.9150630004129,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
7.672787165,8.70277617502007,25.045876,-2.5792613,2.3395199520000003,4.219644604768931,7.635793,-5.022238,-7.567062300000001,0.8431862082376346,-6.108876,-8.76491,95.04277325999999,122.18167414077601,426.69577,-74.87830125,63.844540320015014,211.49031,133.599218,104.66419338037288,319.6592,13.339145405927392,6.158516452979318,26.370015143236248,188.2942996671359,164.29539467250066,569.8494312153247,5.251876382163825,16.56001514323625,378.8394868435015,134.26510290273643,378.0260916666666,210.96718333333334,37.56731666666665,-250.06963352157362,121.06268326965859,2.065621087374547,120.0,60.0,1.9999999666666672,2.9075702687409493,56.55752422799999,43.50826272,77.40827754,177.47406448799998,-121.11440810000002,-22.119275599999998,251.950244061,0.0,0.1037987725480893,0.18333978668210565,164.90346900876773,0.0,0.0,19088.450757230385,447.47616061543084,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
12.114264644444443,19.949103597204452,51.307106,-9.93719,2.8014943822222222,6.865549240826716,16.704592,-7.424632,-8.711203644444446,2.6329110237876123,-5.73081,-14.5411825,-136.6175602888889,157.34954344743815,364.37424,113.40303080000001,124.00810980257181,269.54968,-55.431890499999994,157.38989868313647,421.2208,22.278642936190053,13.644985807078903,52.157324219008395,248.50052367159276,194.3019807430536,613.1030400644802,12.46864293619005,42.34732421900839,1057.5707818153141,309.6627499098011,977.6674833333334,402.1537333333334,116.92925333333334,-519.1945567604126,540.2576591304254,0.9610128556716293,60.0,120.0,0.4999999958333334,6.466383925472879,79.64686211399999,63.416344842,52.703953860000006,195.767160816,-126.83553711111111,-17.09754622222222,1.0042735655555555,0.0,0.25785268324092325,0.2673946290442805,0.03715290827926878,0.0,0.0,46435.82289026244,1048.9305937357435,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
7.512794254545455,9.194842630971714,25.813972,-3.8163505,-0.24877450727272732,5.010278998299147,5.7143574,-9.250356,-7.641587845454544,1.5641265363111465,-4.0534415,-11.112268,111.21850463636362,137.21281510275816,428.3058,-71.2230294,76.46739698351443,197.21031,119.78376327272727,132.51894083634932,386.6492,13.740698521527063,6.179446065597431,28.41255373523474,201.79982198006246,182.4914973178201,598.3652727862607,4.879735956004717,18.602553735234743,375.7906756688233,137.88030205366545,367.29827,199.80069500000002,117.64710833333335,-281.37522887740465,141.91867139777028,1.9826512193459993,120.0,60.0,1.9999999666666672,3.1070689828521143,78.43468008,50.192227181999996,77.36602404000001,205.99293130200002,-131.0470409090909,-13.009124772727272,1.0011371918181817,0.0,0.1147580633296585,0.18163288883566567,0.03107066862037596,0.0,0.0,24683.86172783381,174.84200933488995,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
12.43975,3.6144991556734594,17.431913,6.621142,-6.314362338461537,4.949628711038132,1.424026,-18.934109,2.9372818538461543,9.77942991170023,16.871792,-9.396614,121.13501292307693,462.82988176353604,1187.3158,52.000468846153844,144.2589118754928,275.9603,70.03922276923076,121.5669360680713,287.3192,17.752971964783054,4.612899395369107,26.03005836605998,410.3960782123108,321.96109218956104,1219.7777124693803,8.11880684800342,16.22005836605998,435.3007653237961,173.42747921829832,180.17951666666673,269.07290666666665,428.9533333333333,-170.72255181846472,97.8898025403914,1.7440279339003986,120.0,180.0,0.666666662962963,6.0675578129951555,261.34629597,97.04784563999999,85.83112485,444.22526646,-130.75950615384616,-14.56769473076923,0.62561932,0.0,0.30729251870886615,0.11221886470927732,0.2008387402683366,0.0,0.0,54547.86977297909,414.8651332765986,0.0,Jab,Left,Punch (air),False,Jab Left,Punch,Air,S3
